region,channel,service_type,plan_type,customer_type,address_verified,network_available,inventory_available,credit_check_passed,installation_required,monthly_charge,previous_failed_orders,order_result
East,Store,5G,Premium,New,1,1,1,1,0,172.1097441899338,1,0
South,Phone,DSL,Basic,Existing,1,0,1,1,1,45.46208860920142,0,0
South,Online,5G,Basic,New,1,1,1,1,1,67.98249837633726,0,0
South,Phone,Fiber,Standard,Existing,0,1,1,1,1,76.28729027897619,0,0
West,Store,DSL,Premium,Existing,1,1,1,1,0,175.90545965002875,0,0
North,Online,5G,Basic,New,1,1,0,1,0,159.34370723080838,1,0
North,Phone,DSL,Standard,New,0,1,1,1,1,137.69479984822055,2,0
North,Phone,DSL,Basic,New,1,1,1,0,0,96.98433266929767,0,0
West,Store,DSL,Standard,New,1,1,0,1,0,128.46172642399574,1,0
North,Store,Fiber,Basic,New,1,1,1,1,1,48.14941899699052,0,0
West,Online,Fiber,Standard,New,1,1,1,1,0,178.5744236052293,1,0
South,Phone,5G,Standard,New,1,1,1,1,0,150.71984388441172,0,0
East,Phone,Fiber,Premium,New,1,0,1,1,0,146.6905899514457,0,0
North,Store,DSL,Standard,New,1,1,1,1,0,197.4846279492747,0,0
North,Store,DSL,Basic,Existing,1,1,1,1,0,125.31967464482435,0,0
South,Online,Fiber,Standard,Existing,1,1,0,1,0,51.69048334805158,0,0
East,Phone,DSL,Standard,New,1,1,1,1,1,76.49440199585933,1,0
West,Phone,Fiber,Basic,Existing,1,1,1,1,0,65.69311905695122,1,0
East,Online,DSL,Basic,New,1,1,1,1,0,190.5957477363395,1,0
South,Online,5G,Standard,New,1,1,0,1,1,60.41644910711801,0,0
South,Store,5G,Basic,Existing,1,1,1,1,1,43.60631571644058,1,0
East,Store,Fiber,Standard,New,1,1,1,1,0,88.35059926836439,2,0
West,Online,Fiber,Standard,New,1,1,1,1,1,59.519692594171914,0,0
West,Online,Fiber,Standard,New,1,1,1,1,0,139.2485486603797,1,0
North,Phone,Fiber,Basic,New,1,1,1,1,0,75.79914976426906,1,0
West,Online,Fiber,Premium,Existing,1,1,1,1,1,174.83667715557812,0,0
East,Online,DSL,Premium,New,0,0,1,1,0,62.89901985266191,1,1
South,Phone,5G,Standard,Existing,1,1,1,1,0,64.39270438102945,1,0
North,Online,DSL,Standard,Existing,1,1,0,1,1,137.23032678684524,1,0
North,Store,5G,Basic,New,1,1,1,1,0,53.10594123073631,0,0
South,Store,DSL,Premium,Existing,1,1,1,1,1,48.09465887915085,1,0
West,Phone,DSL,Premium,Existing,1,1,1,1,0,69.42427045758267,0,0
South,Online,DSL,Premium,Existing,0,1,1,1,0,124.27406536884463,2,0
West,Store,Fiber,Basic,Existing,1,1,1,1,0,127.64475526629946,1,0
South,Store,5G,Basic,New,1,1,1,1,0,101.55617374455458,0,0
East,Store,Fiber,Basic,New,1,1,1,1,1,114.73155129208192,0,0
West,Store,Fiber,Standard,New,1,1,1,1,0,112.78106324932979,3,0
East,Online,DSL,Basic,Existing,0,1,1,1,1,113.20669809111334,1,0
North,Online,5G,Standard,Existing,1,0,0,0,1,82.60191510437258,0,1
South,Online,5G,Standard,New,1,1,1,1,1,67.11928764080636,1,0
North,Online,5G,Standard,Existing,1,1,1,1,1,102.63892379434375,1,0
North,Store,5G,Standard,Existing,1,1,1,1,0,114.15468209735202,1,0
North,Phone,Fiber,Basic,New,1,1,1,1,0,192.54551175577296,2,0
North,Phone,Fiber,Basic,Existing,1,1,0,1,1,159.7523849855314,0,0
South,Store,5G,Premium,Existing,1,0,0,1,1,177.82968974003114,0,1
North,Store,Fiber,Premium,New,1,1,1,1,1,101.80156074663682,1,0
South,Phone,5G,Standard,New,1,1,1,1,1,131.61818049220471,1,0
South,Phone,Fiber,Premium,New,1,1,0,1,1,158.77260254883015,2,0
East,Store,DSL,Premium,New,0,1,1,1,0,69.35691293273334,0,0
West,Store,DSL,Premium,New,1,1,0,1,1,113.47848742600914,1,0
West,Online,5G,Standard,New,1,1,1,1,0,95.72786624324408,2,0
South,Online,5G,Premium,New,0,1,1,1,0,127.64708675621144,0,0
East,Phone,Fiber,Basic,Existing,1,1,1,1,0,86.74068500399927,0,0
South,Store,5G,Standard,New,1,1,1,1,0,96.7470573984263,0,0
South,Phone,5G,Basic,Existing,0,1,1,1,0,173.16235190244805,2,0
South,Online,Fiber,Standard,New,0,1,1,1,1,164.3983034298345,1,0
East,Online,5G,Basic,Existing,1,1,1,1,0,105.13893866297799,0,0
West,Phone,5G,Premium,Existing,1,1,1,1,0,55.665576935414656,0,0
East,Online,DSL,Standard,Existing,1,1,1,1,1,85.71610639781177,0,0
North,Store,DSL,Basic,Existing,1,1,1,1,1,157.1090617111709,0,0
East,Phone,DSL,Standard,Existing,1,1,1,1,0,160.9040921050249,1,0
East,Store,5G,Basic,New,1,1,1,1,0,91.93135956269707,1,0
East,Store,Fiber,Premium,New,1,1,1,1,0,190.35229759469476,0,0
East,Online,DSL,Standard,New,1,1,0,1,0,120.27862749009492,2,0
West,Store,5G,Standard,Existing,1,1,1,1,0,180.53662769837885,0,0
North,Phone,DSL,Basic,Existing,1,1,1,1,0,124.76852823371973,0,0
West,Store,Fiber,Basic,Existing,1,1,1,1,0,41.93384647132152,1,0
West,Store,Fiber,Premium,New,1,1,1,1,1,55.92257068400915,2,0
East,Store,Fiber,Basic,Existing,1,0,1,1,0,56.83888218722829,0,0
South,Store,Fiber,Basic,Existing,1,1,1,0,0,154.82593155800072,0,0
South,Store,Fiber,Basic,New,1,1,1,1,0,177.63583601709715,1,0
West,Online,Fiber,Premium,New,1,1,1,1,0,124.11353152388227,0,0
West,Phone,5G,Premium,New,1,0,1,1,1,176.68298035421859,0,0
East,Online,DSL,Standard,Existing,1,1,1,1,1,99.4931040066385,2,0
West,Phone,Fiber,Premium,Existing,1,1,1,1,1,56.303631739614026,3,0
East,Phone,DSL,Basic,New,1,0,1,1,0,81.43826082278828,2,1
South,Phone,DSL,Standard,Existing,1,1,1,1,0,58.883617475351286,1,0
South,Phone,5G,Premium,Existing,1,1,1,1,1,181.7211475544799,0,0
North,Phone,Fiber,Premium,Existing,1,0,1,1,0,78.26250593374098,1,0
South,Store,Fiber,Basic,Existing,1,1,1,1,0,160.106989298708,0,0
West,Online,5G,Basic,New,1,1,1,1,1,51.41358654640838,2,0
South,Online,5G,Premium,Existing,1,1,1,1,0,164.00769938552355,2,0
East,Store,5G,Standard,Existing,1,1,1,0,1,53.61043879373444,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,191.62948375487574,1,0
North,Online,5G,Premium,Existing,1,1,1,1,0,142.49996872442966,1,0
South,Store,DSL,Premium,Existing,1,1,1,1,0,148.21467491109428,0,0
East,Store,5G,Basic,New,1,1,1,1,0,148.95573944984957,1,0
East,Online,Fiber,Standard,Existing,1,1,1,1,1,83.95603372637493,1,0
West,Online,Fiber,Standard,New,1,1,1,1,0,110.87300542773204,0,0
South,Phone,5G,Standard,Existing,1,1,1,1,1,184.85387013273254,1,0
East,Phone,5G,Basic,Existing,1,1,1,1,1,73.10369768771677,1,0
North,Online,5G,Basic,Existing,0,1,1,1,1,124.42527177469289,1,0
West,Phone,5G,Basic,New,1,1,0,1,0,91.66860948284288,1,0
North,Store,5G,Standard,Existing,1,0,1,1,0,162.17345526269054,0,0
South,Phone,Fiber,Standard,Existing,1,1,1,1,0,112.99751982779911,0,0
South,Phone,DSL,Basic,New,1,1,1,1,0,94.8396920701753,0,0
South,Store,5G,Basic,Existing,1,1,1,1,0,134.87784235885817,0,0
West,Phone,5G,Basic,Existing,1,1,0,1,0,56.966024906193766,1,0
East,Store,5G,Standard,Existing,1,1,0,1,0,129.59324946608703,0,0
West,Phone,Fiber,Premium,New,1,0,1,1,0,165.3586673474077,1,0
North,Online,Fiber,Premium,New,1,1,1,1,1,194.0762787225803,1,0
West,Phone,DSL,Standard,New,1,1,1,1,0,175.23102345692777,1,0
North,Online,DSL,Basic,Existing,1,1,1,1,0,138.6135474991842,1,0
West,Online,DSL,Basic,New,1,1,0,1,1,126.50054794793989,0,0
East,Online,DSL,Basic,Existing,1,1,1,1,1,92.58852517328641,0,0
North,Online,Fiber,Basic,New,1,1,1,1,1,116.46457923496712,0,0
South,Online,DSL,Standard,New,1,1,0,1,1,138.95777279853968,0,0
South,Store,5G,Premium,Existing,1,1,1,1,0,60.76835771743296,3,0
West,Store,Fiber,Premium,New,1,1,1,1,0,155.73224476689535,0,0
South,Store,Fiber,Standard,New,1,0,1,0,1,79.20143554857837,1,1
North,Online,Fiber,Basic,Existing,1,1,1,1,0,58.455887797596624,2,0
South,Phone,5G,Premium,Existing,1,1,1,0,0,55.67774616716649,0,0
East,Store,Fiber,Standard,Existing,1,1,1,1,0,91.14711134261569,1,0
East,Phone,5G,Basic,Existing,1,1,0,1,1,91.2625021821469,1,0
West,Phone,DSL,Premium,Existing,1,1,0,1,1,131.5724493043026,0,0
North,Online,Fiber,Standard,Existing,1,1,1,1,0,113.28562364581678,0,0
East,Online,5G,Premium,Existing,1,1,1,1,1,159.99065601604735,0,0
East,Online,Fiber,Premium,Existing,1,1,1,0,1,43.0656931279774,0,0
North,Store,DSL,Standard,New,1,1,1,1,0,54.54606168380819,0,0
South,Online,Fiber,Standard,Existing,1,1,1,1,1,79.6716641999887,0,0
South,Store,DSL,Premium,New,1,1,1,1,1,46.232386783945216,0,0
West,Store,Fiber,Premium,Existing,1,1,1,1,1,66.23113187502318,1,0
South,Store,5G,Standard,Existing,1,1,0,1,1,156.37160164311223,1,0
North,Store,DSL,Basic,New,1,0,1,1,1,167.7277814849185,1,0
East,Online,Fiber,Basic,New,1,0,1,1,0,134.81201136865536,0,0
South,Store,DSL,Basic,New,1,1,0,1,1,131.35185923090268,2,0
West,Online,DSL,Basic,Existing,1,1,1,1,1,140.3001628925788,0,0
South,Online,5G,Standard,Existing,1,1,1,1,1,168.19498573249382,1,0
North,Store,5G,Basic,Existing,1,1,1,1,0,174.85030435546096,3,0
West,Online,5G,Premium,Existing,1,1,1,1,0,94.24299292202086,0,0
South,Phone,5G,Basic,New,1,1,1,1,0,106.62362569556089,0,0
West,Online,DSL,Standard,Existing,1,1,1,1,0,169.3930912738657,0,0
North,Online,DSL,Basic,New,0,1,1,1,0,73.70932989419856,0,0
East,Store,Fiber,Basic,Existing,1,1,1,1,1,190.83236538266974,0,0
North,Store,Fiber,Standard,Existing,1,1,0,1,1,174.11844927224217,0,0
North,Online,Fiber,Basic,New,1,1,1,1,0,110.5396244643928,2,0
North,Store,5G,Standard,Existing,1,0,0,1,0,122.1946695680689,2,1
North,Phone,DSL,Basic,New,0,1,1,1,1,109.99325064891956,1,0
East,Phone,DSL,Standard,Existing,1,1,1,1,1,76.64740661078035,1,0
East,Store,Fiber,Basic,Existing,1,1,1,1,0,78.39667180265586,2,0
West,Online,Fiber,Premium,Existing,1,1,1,1,0,88.44237118819706,1,0
South,Phone,DSL,Premium,Existing,0,1,1,1,1,105.32304935487548,0,0
East,Phone,5G,Standard,Existing,1,1,1,1,0,183.00401383837828,0,0
East,Online,Fiber,Standard,New,1,1,1,1,0,97.3692590156439,1,0
South,Store,Fiber,Standard,Existing,0,1,1,1,1,129.998339219593,0,0
East,Phone,DSL,Premium,Existing,0,1,1,1,1,54.16027260230395,2,0
North,Online,DSL,Standard,Existing,1,1,1,1,1,101.49251522804653,1,0
North,Online,Fiber,Basic,Existing,1,1,1,0,0,108.43560253320327,1,0
South,Phone,Fiber,Standard,New,1,1,1,1,0,120.4534125809745,0,0
West,Store,5G,Standard,Existing,1,1,1,1,0,113.89419426692939,2,0
West,Phone,5G,Basic,New,1,1,1,1,0,145.73772635007765,0,0
South,Online,5G,Basic,New,1,1,1,1,0,176.00833067226918,1,0
South,Phone,5G,Premium,New,1,1,1,1,1,141.10367810433567,0,0
North,Store,Fiber,Basic,New,1,1,0,1,0,101.97764116172803,1,0
West,Online,Fiber,Basic,New,1,1,1,1,1,163.6422863115317,1,0
East,Store,Fiber,Standard,Existing,1,1,1,1,1,149.51308143745243,0,0
North,Phone,5G,Premium,New,1,1,1,1,1,150.47544664182718,0,0
South,Phone,Fiber,Basic,New,0,1,1,1,0,165.8928565133125,1,0
West,Store,DSL,Premium,New,1,1,1,1,0,57.74146417109957,2,0
East,Phone,5G,Basic,New,1,1,1,1,1,97.88121098365127,0,0
East,Store,DSL,Premium,New,1,1,1,1,0,66.91303680856441,0,0
North,Phone,5G,Basic,New,0,1,1,1,0,163.60406364547708,1,0
West,Store,Fiber,Standard,Existing,1,1,1,1,1,130.6693839829311,2,0
West,Store,5G,Premium,Existing,1,1,0,1,0,198.32127240413783,1,0
South,Online,DSL,Premium,New,1,1,1,1,0,148.58196604831534,1,0
West,Online,5G,Basic,New,1,1,1,1,0,52.227383326698714,2,0
West,Store,DSL,Premium,New,0,1,1,1,0,86.09677575545325,1,0
North,Phone,Fiber,Basic,New,1,1,0,1,1,188.06660090585783,1,0
West,Phone,DSL,Premium,New,1,0,1,1,0,197.01717339525405,1,0
East,Phone,Fiber,Premium,Existing,1,1,1,0,0,75.74545612570535,0,0
North,Store,DSL,Standard,Existing,1,1,1,1,1,119.0462233054289,2,0
North,Store,Fiber,Standard,Existing,1,0,0,1,1,99.20201496989108,0,1
South,Store,DSL,Premium,Existing,1,1,1,1,0,73.54618832694031,0,0
West,Store,Fiber,Standard,Existing,1,1,1,1,0,98.89986314975773,1,0
South,Online,Fiber,Premium,Existing,1,1,1,1,1,108.51158044343339,2,0
East,Store,Fiber,Basic,New,1,1,1,1,0,146.6885076620095,0,0
North,Phone,DSL,Premium,New,1,1,1,1,1,120.41796489269183,0,0
North,Online,DSL,Premium,Existing,1,1,1,1,0,172.8059905091364,1,0
North,Phone,Fiber,Standard,New,1,0,0,1,1,190.7675805179821,0,1
East,Store,5G,Standard,Existing,1,1,1,1,0,101.22762871723589,1,0
East,Online,Fiber,Basic,Existing,1,1,1,1,0,120.18085055374954,0,0
South,Store,5G,Basic,Existing,1,1,1,1,1,156.3593032276655,0,0
South,Online,Fiber,Basic,New,1,1,1,1,0,172.19417966661672,1,0
South,Phone,DSL,Premium,New,1,1,1,1,1,75.2837936772907,0,0
West,Store,5G,Basic,Existing,1,1,1,1,0,145.27713427183573,1,0
North,Store,DSL,Basic,New,1,1,1,0,1,171.06212979776987,0,0
North,Online,5G,Standard,Existing,1,1,1,1,0,158.42646597920208,0,0
South,Online,5G,Standard,New,1,1,1,1,0,151.66355720485802,0,0
North,Store,5G,Basic,New,1,1,1,1,0,191.06900285858597,2,0
South,Online,5G,Basic,Existing,1,1,1,1,1,159.30356889340146,0,0
West,Store,DSL,Premium,Existing,1,1,1,1,0,118.26398757983779,0,0
West,Online,5G,Premium,Existing,1,1,1,0,0,179.0999560839233,1,0
East,Phone,Fiber,Standard,Existing,1,1,1,0,0,109.91625235814524,1,0
West,Online,Fiber,Basic,New,1,0,1,1,1,167.53110615376193,1,0
South,Phone,5G,Basic,Existing,1,1,1,1,1,139.95771337402977,0,0
West,Online,DSL,Basic,New,1,0,1,1,1,136.89272398397205,2,1
East,Online,DSL,Basic,Existing,1,1,1,1,0,158.19901973356008,1,0
North,Store,5G,Basic,New,0,1,1,1,0,151.91192510920067,1,0
South,Online,DSL,Premium,Existing,1,1,1,1,1,125.399312500126,0,0
North,Online,DSL,Premium,Existing,1,1,1,1,0,181.67355535976114,0,0
East,Phone,DSL,Basic,Existing,1,1,1,1,0,155.4745898859674,1,0
East,Online,5G,Premium,New,1,1,0,1,0,132.89847970630336,1,0
East,Store,Fiber,Premium,New,1,1,1,1,0,152.62128183270102,0,0
North,Phone,Fiber,Basic,Existing,1,0,1,1,1,95.01636082386048,0,0
North,Store,Fiber,Premium,New,1,1,1,1,0,199.92076130910635,1,0
North,Store,Fiber,Basic,Existing,1,1,1,1,1,115.08892804708582,0,0
North,Store,Fiber,Premium,New,0,1,1,1,0,115.9875860735701,1,0
East,Store,DSL,Basic,Existing,1,1,1,1,0,102.53934182728257,1,0
East,Phone,DSL,Basic,Existing,1,1,1,1,1,91.44091039438557,0,0
South,Online,DSL,Premium,New,1,1,1,1,0,194.13468005888197,0,0
South,Store,5G,Premium,New,1,1,1,1,0,195.1727564670931,1,0
North,Phone,DSL,Standard,New,0,1,1,1,0,191.66930986970993,1,0
West,Store,Fiber,Basic,Existing,1,1,1,1,1,91.64435726616865,0,0
West,Online,DSL,Basic,New,0,1,1,1,1,139.06842791765555,0,0
East,Phone,Fiber,Basic,New,1,1,1,0,1,69.51259093388117,1,0
East,Phone,DSL,Basic,New,1,1,1,1,1,155.4507401372117,1,0
East,Online,Fiber,Premium,New,1,1,1,1,0,83.57690541759797,2,0
South,Phone,DSL,Premium,New,1,0,1,1,0,149.7935770218114,0,0
South,Online,Fiber,Standard,Existing,1,1,1,1,0,154.64937859047322,0,0
East,Phone,Fiber,Basic,Existing,0,1,1,1,0,199.46058695376524,1,0
East,Phone,5G,Standard,New,1,1,1,1,0,165.7646117023666,0,0
East,Online,DSL,Standard,Existing,1,1,0,1,0,132.38283689692167,0,0
West,Online,Fiber,Standard,New,0,0,0,1,1,118.50148757280594,2,1
South,Phone,DSL,Standard,New,1,1,1,1,1,49.030479448824394,3,0
West,Phone,Fiber,Standard,Existing,0,1,1,1,0,191.2217087557945,1,0
West,Online,5G,Premium,Existing,1,1,1,0,1,69.29677967688767,0,0
East,Online,5G,Premium,Existing,1,1,1,1,0,46.574543963637055,0,0
East,Phone,5G,Standard,Existing,1,1,1,1,0,95.9427820692932,0,0
North,Phone,5G,Premium,Existing,1,1,1,1,0,76.75748419191561,1,0
North,Phone,Fiber,Premium,Existing,1,1,1,1,1,117.58516008318463,0,0
West,Online,DSL,Standard,Existing,1,1,1,1,0,187.87443819281145,0,0
South,Phone,5G,Premium,New,1,1,1,1,0,192.99930691722554,0,0
East,Store,5G,Premium,New,1,1,1,1,0,85.76183135461739,0,0
East,Online,5G,Basic,New,0,1,1,1,1,185.51932471273238,1,0
West,Phone,DSL,Standard,Existing,1,0,1,1,0,184.17005283609987,0,0
North,Online,Fiber,Basic,New,0,1,1,1,0,110.18563200655485,0,0
South,Store,Fiber,Basic,New,1,1,1,1,0,126.75494817734823,0,0
North,Online,Fiber,Standard,New,1,1,1,1,0,47.85438717824139,0,0
North,Phone,Fiber,Basic,New,1,1,1,1,1,43.32641406740896,2,0
North,Store,DSL,Basic,Existing,0,1,1,1,0,64.6580534697108,1,0
North,Store,DSL,Premium,New,1,1,1,1,0,123.71285644263148,0,0
East,Phone,DSL,Basic,New,1,1,1,1,0,115.45012773183461,0,0
East,Phone,5G,Standard,New,1,0,1,1,0,42.0211934029507,0,0
North,Phone,DSL,Premium,New,1,1,1,1,0,57.81960517981737,1,0
South,Online,Fiber,Premium,New,1,1,1,1,0,107.10327306516717,0,0
West,Online,DSL,Premium,Existing,0,1,1,0,0,169.11078545754643,0,1
South,Online,5G,Standard,New,0,1,1,1,1,126.57945964740277,0,0
South,Phone,Fiber,Standard,New,1,1,1,1,0,150.05343434404494,1,0
South,Phone,DSL,Standard,New,1,1,1,1,1,112.79969528721895,1,0
North,Online,Fiber,Basic,New,1,1,1,1,0,100.71118900040823,0,0
East,Store,Fiber,Basic,New,1,1,1,1,1,185.39976428609833,2,0
South,Online,DSL,Premium,New,1,0,1,1,1,172.6813976303613,0,0
North,Store,DSL,Premium,Existing,1,1,1,1,0,71.89805672759863,2,0
South,Phone,5G,Standard,New,1,1,1,1,1,170.29656085950563,1,0
South,Phone,DSL,Standard,New,1,1,1,1,1,80.30108046159937,1,0
North,Online,DSL,Basic,Existing,0,1,1,1,1,46.257415819455886,1,0
East,Online,DSL,Basic,Existing,1,1,1,1,1,165.97440795121804,0,0
East,Phone,Fiber,Standard,New,1,1,1,1,0,64.57562979767538,2,0
West,Online,5G,Standard,New,1,1,1,1,0,85.22950656846638,0,0
North,Phone,Fiber,Basic,Existing,0,1,1,1,0,162.663179931233,1,0
West,Phone,DSL,Premium,New,1,1,1,0,1,117.61289101244857,1,0
West,Store,5G,Premium,Existing,1,1,1,1,0,150.76346563841182,1,0
West,Online,DSL,Basic,New,1,1,1,1,0,44.69539628692337,0,0
East,Phone,Fiber,Basic,New,1,1,0,1,1,93.71502309168073,1,0
North,Online,Fiber,Premium,New,1,1,1,1,1,96.79152080502683,0,0
West,Store,DSL,Basic,Existing,0,1,1,1,0,79.14983625857614,0,0
North,Store,5G,Premium,Existing,1,1,1,1,1,100.04263586622437,0,0
North,Online,Fiber,Premium,Existing,1,1,0,1,0,98.38095213046233,1,0
East,Online,DSL,Basic,Existing,1,0,1,1,0,191.05506805127538,1,0
West,Phone,DSL,Standard,New,1,1,1,1,0,175.85891265593378,0,0
West,Store,DSL,Standard,New,0,1,1,1,0,171.40202286390019,2,0
North,Store,5G,Standard,Existing,1,1,1,1,0,40.52148305467,0,0
South,Store,DSL,Standard,Existing,0,1,0,1,1,98.48496053586517,0,0
East,Online,DSL,Standard,Existing,1,0,1,0,0,64.97057654888312,0,1
East,Phone,Fiber,Standard,Existing,1,1,1,1,0,88.99622210708075,3,0
East,Online,DSL,Standard,New,1,1,1,1,1,66.98826782973458,1,0
East,Online,5G,Basic,Existing,0,1,1,1,1,51.71558573063226,1,0
West,Online,DSL,Basic,New,1,1,1,1,0,128.51763258975512,1,0
West,Phone,5G,Standard,Existing,1,1,1,1,1,161.56312475787155,0,0
South,Online,DSL,Basic,New,1,1,1,1,1,118.7435859558592,1,0
East,Store,DSL,Premium,Existing,1,1,1,0,0,85.90982466255909,0,0
East,Store,DSL,Standard,New,0,1,0,1,0,56.17408304106469,0,0
North,Store,5G,Premium,New,1,1,1,1,0,177.7006650111286,0,0
West,Phone,Fiber,Basic,New,1,1,1,1,0,142.2029465226455,1,0
East,Online,5G,Standard,New,1,1,1,1,0,64.29191003631706,0,0
South,Phone,Fiber,Premium,New,0,1,1,1,0,87.5203693828139,1,0
South,Online,5G,Basic,New,1,1,1,1,1,165.3537871344646,1,0
West,Store,DSL,Standard,New,0,1,1,1,0,161.67406441051742,1,0
South,Online,DSL,Standard,New,0,1,0,1,0,146.2189627927545,5,1
South,Online,Fiber,Premium,New,1,1,0,1,0,54.91349767964177,0,0
West,Online,Fiber,Premium,Existing,1,1,1,1,1,143.17268282973916,1,0
East,Phone,5G,Premium,Existing,1,0,0,1,0,137.65327223398901,2,1
East,Online,5G,Basic,New,1,1,1,1,1,137.58196966109693,0,0
South,Online,Fiber,Premium,Existing,1,1,1,1,0,171.6400385417253,0,0
South,Online,Fiber,Premium,Existing,1,1,1,1,1,58.965410920331465,1,0
East,Phone,5G,Premium,New,1,1,1,1,0,44.20790381608917,0,0
West,Phone,Fiber,Standard,New,1,1,1,1,0,76.97324213282316,1,0
South,Phone,Fiber,Premium,Existing,1,1,1,0,1,57.59042843969979,0,0
North,Online,Fiber,Premium,New,1,1,1,1,1,162.1491230483695,2,0
West,Store,Fiber,Basic,New,1,1,1,1,0,52.538495108090245,1,0
South,Store,DSL,Basic,New,1,1,1,1,0,98.13399246226795,0,0
South,Store,DSL,Premium,Existing,1,1,1,1,1,183.7543848324051,1,0
North,Online,Fiber,Basic,Existing,1,1,0,1,1,183.58791408040295,1,0
North,Store,5G,Basic,Existing,1,1,1,1,1,97.31319058350292,1,0
East,Store,DSL,Basic,New,1,1,1,1,0,136.78705864698725,0,0
West,Store,5G,Standard,New,0,1,1,1,1,71.50409003639069,1,0
West,Online,5G,Premium,New,1,1,1,0,0,52.38621210793571,2,1
East,Store,DSL,Premium,New,0,1,0,1,0,162.33794139479647,2,1
West,Store,5G,Premium,New,1,1,1,1,0,41.16261810665815,2,0
West,Online,5G,Basic,Existing,1,1,1,1,0,172.6147617595097,1,0
West,Phone,Fiber,Basic,New,1,1,0,1,0,93.88034145493101,0,0
West,Store,Fiber,Basic,Existing,1,1,1,1,0,61.167540577178855,1,0
West,Phone,Fiber,Standard,New,1,1,1,1,1,120.90881137303461,1,0
North,Store,DSL,Basic,Existing,1,1,1,1,1,195.61757403256237,1,0
West,Online,Fiber,Standard,New,0,1,0,1,0,157.71460448878378,0,0
North,Phone,5G,Premium,New,0,1,1,1,0,161.61532061005707,2,0
West,Phone,5G,Basic,New,1,1,1,1,0,105.12318975477163,2,0
East,Phone,5G,Standard,New,1,1,1,1,1,112.00602364868536,2,0
South,Phone,5G,Standard,Existing,1,0,1,1,0,174.9789250816,0,0
North,Store,5G,Basic,New,1,1,1,1,0,53.45346903657892,1,0
West,Store,DSL,Standard,Existing,1,1,0,0,1,48.770870396115704,1,1
East,Phone,5G,Basic,Existing,1,1,1,1,1,150.2885690986446,0,0
South,Store,DSL,Standard,Existing,0,1,1,1,0,83.6135239896729,0,0
North,Phone,5G,Premium,New,1,1,1,1,1,199.88964981629698,0,0
South,Phone,DSL,Premium,New,0,1,1,1,0,199.09783361862682,1,0
East,Online,DSL,Premium,Existing,0,0,1,1,1,142.8401482716052,0,1
North,Phone,5G,Basic,New,1,1,1,1,0,114.05996781750908,0,0
South,Store,5G,Premium,Existing,1,1,1,1,1,41.25106882986085,0,0
West,Phone,5G,Premium,Existing,1,1,1,1,0,136.3062094242806,0,0
North,Online,5G,Premium,New,1,1,1,1,1,54.31075536479035,0,0
South,Store,Fiber,Basic,New,1,1,0,1,0,184.6481081990596,0,0
East,Online,Fiber,Standard,Existing,1,1,0,1,1,58.34522341096337,1,0
East,Online,DSL,Basic,Existing,1,1,1,1,0,55.88867904562331,0,0
North,Phone,DSL,Basic,New,1,1,1,1,1,155.21037320886853,1,0
South,Online,Fiber,Premium,New,1,1,1,1,0,64.46400246545474,0,0
North,Online,DSL,Standard,New,0,0,1,1,1,133.77354377196235,2,1
North,Store,5G,Premium,Existing,1,1,1,1,1,167.30490700387026,0,0
South,Online,DSL,Premium,Existing,1,1,1,1,0,40.359635259598754,1,0
South,Phone,DSL,Basic,Existing,1,1,1,1,1,64.38363534745848,0,0
West,Phone,DSL,Basic,New,1,1,0,1,1,68.49417475024781,0,0
South,Phone,Fiber,Basic,Existing,1,1,1,1,0,128.6500383902432,0,0
East,Online,Fiber,Premium,Existing,1,1,0,1,1,167.74122193886194,1,0
North,Store,DSL,Standard,Existing,1,1,1,1,0,177.65408834929065,1,0
North,Phone,5G,Standard,New,1,1,1,1,1,50.04885758270974,0,0
East,Online,DSL,Premium,Existing,1,1,1,1,1,121.35580521292175,0,0
South,Phone,Fiber,Standard,New,1,1,1,0,0,179.1434997996176,0,0
East,Phone,5G,Premium,Existing,1,1,0,1,0,51.379365067433014,1,0
East,Store,DSL,Standard,Existing,1,1,1,1,0,44.14925319798655,0,0
West,Phone,Fiber,Premium,New,1,1,1,1,0,47.52252630399699,0,0
East,Store,5G,Standard,New,1,1,1,1,0,189.0293639118804,0,0
North,Online,DSL,Basic,New,1,1,1,1,0,103.87200414238337,1,0
East,Phone,Fiber,Basic,Existing,1,1,0,1,0,49.639327330058656,1,0
North,Online,5G,Basic,New,1,1,1,1,1,199.36442133281025,1,0
